SNR_dB	aleph_array	mse_results
14	0.8	1.495659e+00
14	0.85	1.337941e+00
14	0.9	1.173556e+00
14	0.95	1.027447e+00
14	1	9.160330e-01

15	0	1.519560e+01
15	0.05	1.684282e+01
15	0.1	1.692654e+01
15	0.15	1.578663e+01
15	0.2	1.356707e+01
15	0.25	1.097852e+01
15	0.3	8.099918e+00
15	0.35	5.548521e+00
15	0.4	3.485275e+00
15	0.45	2.057646e+00
15	0.5	1.223939e+00
15	0.55	9.039809e-01
15	0.6	9.013233e-01
15	0.65	1.133500e+00
15	0.7	1.370682e+00
15	0.75	1.447325e+00
15	0.8	1.462344e+00
15	0.85	1.322144e+00
15	0.9	1.134201e+00
15	0.95	9.658078e-01
15	1	8.928323e-01

16	0	1.511863e+01
16	0.05	1.676891e+01
16	0.1	1.699183e+01
16	0.15	1.575440e+01
16	0.2	1.356546e+01
16	0.25	1.092221e+01
16	0.3	8.088897e+00
16	0.35	5.541859e+00
16	0.4	3.464202e+00
16	0.45	2.034961e+00
16	0.5	1.186779e+00
16	0.55	8.859207e-01
16	0.6	9.400877e-01
16	0.65	1.122565e+00
16	0.7	1.358135e+00
16	0.75	1.492802e+00
16	0.8	1.454633e+00
16	0.85	1.324256e+00
16	0.9	1.140064e+00
16	0.95	1.000520e+00
16	1	8.810483e-01

17	0	1.513703e+01
17	0.05	1.679366e+01
17	0.1	1.691515e+01
17	0.15	1.577621e+01
17	0.2	1.354464e+01
17	0.25	1.089904e+01
17	0.3	8.147778e+00
17	0.35	5.515585e+00
17	0.4	3.488816e+00
17	0.45	2.043068e+00
17	0.5	1.183590e+00
17	0.55	8.727091e-01
17	0.6	9.260880e-01
17	0.65	1.150773e+00
17	0.7	1.342663e+00
17	0.75	1.463456e+00
17	0.8	1.447721e+00
17	0.85	1.319240e+00
17	0.9	1.128140e+00
17	0.95	9.759764e-01
17	1	8.724565e-01

18	0	1.512065e+01
18	0.05	1.676138e+01
18	0.1	1.697641e+01
18	0.15	1.574592e+01
18	0.2	1.361572e+01
18	0.25	1.096142e+01
18	0.3	8.085269e+00
18	0.35	5.496974e+00
18	0.4	3.443745e+00
18	0.45	2.015344e+00
18	0.5	1.189487e+00
18	0.55	8.921165e-01
18	0.6	9.130454e-01
18	0.65	1.117985e+00
18	0.7	1.347672e+00
18	0.75	1.472970e+00
18	0.8	1.438906e+00
18	0.85	1.293087e+00
18	0.9	1.132536e+00
18	0.95	9.809388e-01
18	1	8.620574e-01

19	0	1.511440e+01
19	0.05	1.675503e+01
19	0.1	1.699554e+01
19	0.15	1.575258e+01
19	0.2	1.365268e+01
19	0.25	1.085537e+01
19	0.3	8.094632e+00
19	0.35	5.551533e+00
19	0.4	3.440332e+00
19	0.45	1.997762e+00
19	0.5	1.162050e+00
19	0.55	8.584349e-01
19	0.6	9.160318e-01
19	0.65	1.121621e+00
19	0.7	1.323827e+00
19	0.75	1.445026e+00
19	0.8	1.442336e+00
19	0.85	1.304592e+00
19	0.9	1.116049e+00
19	0.95	9.770316e-01
19	1	8.648703e-01

20	0	1.515106e+01
20	0.05	1.676619e+01
20	0.1	1.691878e+01
20	0.15	1.574072e+01
20	0.2	1.358552e+01
20	0.25	1.092194e+01
20	0.3	8.099724e+00
20	0.35	5.565334e+00
20	0.4	3.447675e+00
20	0.45	2.006377e+00
20	0.5	1.193523e+00
20	0.55	8.666375e-01
20	0.6	9.072166e-01
20	0.65	1.131463e+00
20	0.7	1.322832e+00
20	0.75	1.446627e+00
20	0.8	1.441632e+00
20	0.85	1.313527e+00
20	0.9	1.137763e+00
20	0.95	9.571501e-01
20	1	8.645619e-01

